 40  40  42  44  46  40  40  40  38  42  40  40  42  44  46  40  44  38  40  42  40  40  40  38  40  38  38  40  40  38  40  38  40  40  50  40  42  40  48  40  40  38  40  38  40  40 35682  40  40  42  40  40  40  40  42  40  42  40  42  40  42  42  42  38 
 38  38  38  38  40  44  44  46  40  40  44  38  40  36  40  38  38  40  38  38  36  40  42  38  38  40  40  40  38  38  38  40  40  38  38  40  38  42  44  40  40  38  40  40  36  40  42  40  38  40  40  42  42  40  38  40  42  42  38  40  38  40  38  38 
 38  40  40  40  36  40  44  44  44  40  40  38  38  40  46  36  42  38  40  38  40  40  38  38  40  40  36  40  36  38  38  38  38  38  38  38  38  42  46  40  40  40  40  38  40  40  38  38  38  40  40  38  38  38  36  42  40  38  38  40  38  38  38  40 
 38  40  40  40  38  40  40  42  40  46  52  50  40  38  44  40  38  42  38  40  40  40  38  40  38  40  42  42  40  38  40  38  38  38  40  40  42  36  46  38  40  40  40  38  40  38  40  38  38  40  38  38  40  38  38  40  42  38  38  38  42  38  38  40 
 40  38  38  38  38  40  40  38  40  36  44  38  46  42  44  40  38  40  40  38  40  40  38  40  38  38  38  42  38  40  40  38  38  38  36  38  40  38  46  38  38  38  40  40  38  38  38  38  40  38  40  40  40  40  38  40  38  36  38  38  38  38  40  38 
 42  42  42  40  42  40  40  40  42  42  46  40  42  44  44  44  40  38  42  40  42  42 238  40  42  38  42  38  40  40  40  44  40  38  40  40  40  40  46  38  40  40  40  40  38  42  40  40  40  38  40  40  42  38  40  40  38  40  42  38  40  40  40  40 
 38  38  40  40  38  38  38  38  40  40  40  38  40  36  44  38  44  44  40  38  40  38  40  38  38  38  38  38  38  38  38  40  38  38  38  40  40  38  46  40  38  38  38  40  38  40  40  40  36  40  40  40  38  40  38  38  40  36  38  38  38  40  40  38 
 38  42  38  38  42  40  40  38  38  38  44  42  40  38  38  40  38  46  44  46  42  38  40  40  36  38  40  42  38  38  38  40  42  38  40  36  38  42  42  40  40  40  38  40  40  40  40  38  38  40  40  38  38  38  38  40  40  40  40  40  40  40  38  38 
 38  38  40  40  38  38  40  40  38  38  38  38  36  40  44  40  38  40  40  44  44  44  44  38  38  42  38  38  38  40  40  36  40  38  42  40  40  40  46  40  40  38  36  38  42  40  40  38  38  40  38  38  38  38  40  38  40  38  38  38  40  38  36  40 
 42  38  40  40  40  38  38  38  42  40  44  38  40  42  42  40  38  40  38  40  46  48  46  44  38  42  40  40  42  42  40  40  40  40  40  40  38  38  46  38  44  40  40  42  42  40  40  40  40  40  40  40  42  42  40  40  40  36  40  40  40  46  40  42 
 38  38  38  40  40  38  38  38  38  40  40  40  40  40  48  40  40  40  40  40  38  40  38  38  44  46 364  40  40  40  38  40  40  40  40  38  40  38  44  38  36  40  36  36  40  40  40  40  38  40  40  38  38  38  40  36  40  42  40  40  40  42  42  40 
 40  40  40  40  42  42  42  40  40  42  46  40  40  42  42  42  42  40  40  42  42  40  38  38  40  44  46  40  42  42  40  40  42  40  42  38  40  40  46  40  42  42  38  42  40  40  40  40  40  40  42  42  40  38  42  40  40  40  42  40  38  38  40  38 
 40  40  38  36  40  38  40  36  40  38  38  40  38  40  44  40  40  38  40  40  38  40  38  40  42  40  42  46  44  46  40  40  40  40  40  40  40  38  42  40  40  40  40  40  40  38  38  40  38  40 268  38  40 220 234  40  40  38  36  40  40  40  38  40 
 40  38  38  40  40  40  40  40  38  42  46  38  40  38  40  40  42  40  38  42  38  40  40  40  40  40  40  38  40  40  46  46  42  36  40  40  38  40  46  42  40  38  40  38  38  38  40  40  40  42  38  42  40  40  38  40  40  38  42  42  40  38  38  42 
 40  38  42  40  40  38  40  38  40  40  38  36  38  38  44  38  38  40  42  38  40  40  40  38  38  38  38  40  40  42  38  40  46  46  40  42  40  38  46  38  42  36  38  40  40  38  40  40  38  42  38  38  40  40  40  38  38  38  40  38  38  40  38  40 
 40  40  38  42  40  40  40  40  40  42  46  40  42  38  42  40  38  40  40  40  40  42  40  42  40  42  42  40  38  40  40  42  46  42  42  48  38  40  46  40  42  42  42  40  38  40  38  38  42  40  40  38  40  40  40  40  42  40  42  42  38  40  40  40 
 38  40  38  40  38  40  38  40  38  40  40  38  38  40  44  36  42  38  38  40  38  38  40  38  40  38  42  40  36  38  38  40  40  40  38  46  44  42  44  38  36  38  40  38  38  38  40  38  38  40  40  38  40  38  40  36  38  40  40  38  40  40  40  40 
 36  40  40  42  40  38  40  38  42  38  46  38  40  38  38  38  40  38  38  40  38  38  38  40  38  38  40  38  40  40  40  40  40  40  36  40  46  48  50  40  46  38  40  38  38  38  38  38  40  40  40  38  36  38  40  38  38  40  38  38  38  40  40  38 
 40  40  40  40  38  40  38  40  40  38  36  42  40  40  44  38  38  40  42  38  38  38  40  38  38  40  42  38  38  36  40  40  38  38  38  38  38  38  50  44  44  52  38  38  38  38  40  40  38  38  40  40  40  40  40  40  40  38  38  40  38  38  38 216 
 40  40  42  38  40  42  40  40  40  40  44  42  38  42  40  40  40  40  40  42  40  40  40  40  40  40  38  38  40  36  40  40  40  42  42  42  40  40  48  40 242  40  48  46  42  42  40  40  42  40  42  38  40  40 218  42  40  40  42  38  40  40  40  40 
 38  38  40  40  38  38  38  38  38  42  40  40  38  40  46  38  38  38  38  38  38  40  40  38  38  38  40  40  38  38  36  40  38  40  38  38  38  38  44  40  38  36  38  38  48  42  40  40  38  38  38  40  38  40  40  38  40  40  38  40  40  38  38  38 
 40  38  38  40  38  40  38  40  40  40  46  40  40  42  38  40  40  38  38  40  38  38  42  42  38  40  40  40  42  40  42  38  42  40  40  38  38  38  44  38  42  40  42  40  40  40  44  44  40  40  42  42  38  40  42  36  40  40  40  40  40  36  38  38 
 38  38  38  38  38  40  36  40  40  40  40  38  36  40  42  40  40 214  40  40  40  38  40  38 210  48  40 240  38  40  42  38  38  40  40  40  38  38  44  42  38  38  40  40  38  38  38  46  44  44  46  38  38  40  40  38  38  38  40  36  38  36  38  40 
 40  40  38  40  40  40  40  40  38  40  46  40  40  40  42  38  38  42  38  38  40  40  40  36  38  38  40  40  40  40  40  38  40  40  38  40  38  40  46  38  38  40  40  40  42  38  40  42  38  46  46  42  42  42  38  40  42  40  36  42  38  40  38  40 
 38  36  42  40  38  38  40  36  40  40  40  42  40  38  44  40  38  40  40  40  38  42  42  38  38  40  40  40  40  38  38  40  42  36  40  38  40  36  42  40  38  40  40  40  40  40  40  40  40  42  38  40  44  44  48  38  38  38  38  38  38  40  38  40 
 44  40  38  36  40  40  38  42  44  40  46  40  38  40  38 238  38  40  40  40  42  40  40  42  42  40  38  38  40  38  42  42  40  42  42  40  38  36  44  40  38  40  38  40  40  38  40  40  42  40  42  40  42  42  46  48  40  38  40  40  40  38  40  38 
 38  38  38  40  40  40  36  38  40  40  38  38  40  40  44  40  40  40  40  38  38  38  40  40  40  42  38  40  40  38  38  38  38  40  42  40  38  38  44  38  38  40  38  40  42  40  40  38  42  38  38  42  38  42  38  44  46  38  40  38  40  40  38  42 
 40  36  40  42  38  42  36  40  40  42  44  40  38  40  40  42  40  40  40  40  38  40  40  40  40  38  40  40  42  38  40  38  40  38  40  42  38  40  44  36  38  40  40  36  38  40  36  38  40  38  40  40  38  38  38  38  38  44  48  38  42  40  38  42 
 40  40  38  38  40  38  38  38  38  40  38  38  40  38  46  40  38  38  38  40  38  40  38  40  40  38  40  40  38  40  40  42  38  38  38  40  40  40  44  38  40  38  38  38  40  38  40  38  38  38  42  40  36  40  38  38  40  40  40  44  42  42  38  40 
 46  38  42  40  42  40  40  38  40  38  48  40  40  40  40  46  40  40  38  42  40  42  40  40  38  42  38  42  40  42  42 240  42  42  42  42  40  38  48  38  40  38  40  42  40  40  42  42  40  42  40  42  42  40  40  42  40  40  40  40  46  48  44  48 
 44  42  44  38  44  40  38  40  38  40  40  38  38  40  46  38  38  36  40  40  36  38  40  40  40  40  38  40  38  38  40  38  40  38  36  40  40  40  46  40  38  38  42  38  42  40  40  38  40  38  40  38  38  40  40  38  40  40  38  40  38  38  40  44 
 40  46  44  38  40  40  40  38  38  40  48  36  38  38  40  38  42  38  40  40  40  38  40  40  42  40  40  38  40 218  42  42  38  38  38  38  36  40  44  40  42  40  38  42  38  42  36  38  38  38  42  42  40  40  40  38  40  38  38  42  42  38  38  40 
 40  40  38  44  48  38  40  40  38  38  38  38  40  40  44  40  38  40  40  40  40  40  42  38  38  40  40  40  40  38  40  38  42  40  40  40  40  38  44  38  38  40  38  40  40  40  40  40  38  38  40  36  40  40  38  38  38  40  40  40  38  40  40  40 
 40  40  38  42  38  46  46  44  40  38  44  40  38  40  42  40  38  38  40  40  42  40  36  38  36  42  40  42  38  38  38  42  42  38  40  42  42  42  44  40  38  40  38  40  40  42  40  40  38  40  38  38  38  38  40  38 234  38  40  40  40  40  38  40 
 38  38  40  38  38  38  44  52  42  38  40  40  40  38  42  38  40  40  40  36  38  38  38  36  38  38  40  38  42  40  38  38  38  38  40  40  38  40  44  38  38  38  38  42  40  40  40  36  38  40  38  40  40  40  38  36  38  38  40  38  40  38  38  38 
 40  38  38  40  38  42  40  40  42  48  52  52  40  38  38  42  38  42  40  40  42  44  40  42  40  40  40  38  38  42  40  42  40  40  38  42  36  40  44  38  42  44  40  42  40  42  38  40  38  36  40  38  40  40  38  38  40  40  38  42  40  40  42  40 
 38  40  38  40  38  36  38  38  38  38  44  38  48  48  42  40  40  38  38  40  38  38  40  38  38  40  38  38  38  38  38  36  40  40  38  38  40  38  46  38  40  40  40  36  40  40  40  38  40  40  38  38  40  38  40  36  38  38  40  38  40  40  42  40 
 38  40  40  38  38  40  42  40  38  42  46  38  40  46  44  46  38  38  38  38  38  38  38  38  40  38  42  42  38  38  38  40  40  40  40  38  38  38  46  38  38  42  40  38  36  38  40  40  40  40  40  38  36  38  40  40  36  38  38  42  38  40  38  38 
 38  40  38  36  40  40  40  38  38  40  36  38  38  38  46  40  46  46  38  38  38  40  38  38  40  38  38  38  40  38  40  38  40  38  40  38  42  40  42  38  38  38  38  40  40  38  38  40  38  42  38  36  38  40  40  38  40  38  40  40  42  38  40  38 
 40  40  40  38  40  38  38  40  40  38  46  42  40  42  40  40  40  46  44  44  40  40  40  40  42  40  38  40  42  38  42  40  40 220  40  42  42  40  48  40  40  40  42  40  40  40  40  42  40  42  42  40  40  42  42  38 230  40  42  40  40  42  40  40 
 38  40  40  40  38  40  38  38  38  40  40  40  40  38  46  38  40  40  38  44  44  46  42  38  38  36  38  38  38  38  40  38  40  38  38  40  36  38  44  40  40  40  38  38  40  40  38  40  40  40  38  40  40  38  40  40  38  38  38  40  38  40  40  38 
 42  38  38  38  38  38  36  40  42  38  48  38  40  38  38  40  38  40  38  38  46  46  44  46  38  38  40  38  38  38  38  40  38  40  40  40  40  40  46  42  40  40  40  38  38  42  40  38  40  40  42  42  40  40  40  38  40  40  38  40  42  38  38  40 
 38  38  40  38  38  36  38  40  40  40  40  40  38  38  44  40  38  40  42  40  40  42  38  38  46  44  40  38  38  40  36  38  38  40  40  38  38  38  46  38  38  42  40  38  38  38  40  38  38  40  40  40  38  38  40  38  40  40  38  40  38  40  40  38 
 40  40  42  40  38  40  40  38  38  40  46  40  38  42  42  38  40  40  40  40  38  38  38  38  38  44  46  40  38  38  40  38  36  38  38  40  42  38  44  40  42  40  36  40  42  40  38  40  38  42  38  38  40  40  38  44  40  40  40  38  38  40  36  38 
 40  40  40  40  40  38  40  38  38  38  40  38  38  38  46  40  40  36  40  40  38  38  38  40  40  38  46  42  46  44  40  40  38  36  36  40  40  40  46  42  38  40  40  38  36  38  40  38  38  38  42  40  42  38  38  38  38  40  36  36  38  38  40  38 
 40  40  38  40  36  38  42  40  40  38  46  44  40  42  44  42  36  40  42  40  38  40  40  40  40  40  38  40  38  42  48  48  38  40  40  38  38  40  48  40  42  40  40  44  38  42  36  42  40  40  40  40  42  40  40  42  42  42  40  40  40  40  40  38 
 38  40  40  40  40  36  40  38  40  38  38  38  42  38  44  38  38  40  40  40  38  40  40  42 290  40  40  40  38  40  36  40  46  44  38  38  40  40  44  40  40  40  38  40  40  40  38  38  42  40  40  40  38  38  40  40  38  40  40  36  38  38  38  40 
 38  40  40  42 272  40  40  40  38  40  48  40  40  38  38  40  38  38  38  38  40  36  38  38  38  40  40  42  38  40  38  40  46  46  46  44  40  40  44  38  38  38  40  40  40  36  40  40  38  36  38  40  40  38  40  40  38  40  38  42  42  38  38  38 
 40  38  40  40  40  38  40  38  40  40  40  38  36  38  48  38  40  40  40  38  38  38  40  40  40  40  40  38  38  38  40  42  40  38  38  44  46  38  44  40  40  38  38  40  40  40  38  40  38  38  36  40  40  40  40  40  40  38  40  40  40  40  38  40 
 40  42  40  40  38  40  40  38  42  40  48  40  40  42  42  42  42  42  44  40  38  42  40  42  40  40  38  42  38  38  40  40  40  42  40  40  48  46  52  36  48  42  40  44  40  42  38  42  40  42  42  42  42  42  40  44  40  40  40  42  40  40  40  40 
 40  40  38  38  40  38  40  38  38  40  40  42  38  40  46  36  38  40  40  40  40  38  40  40  40  38  40  36  40  40  40  40  40  38  40  38  40  40  52  46  46  44  36  42  40  38  40  38  38  38  40  38  40  40  38  40  40  40  38  40  38  38  40  40 
 40  38  40  40  40  40  38  40  38  40  46  40  38  40  38  38  38  40  40  42  40  40  46  40 252  44  40  36  40  42  40  40  38  36  40  40  40  38  46  40  40  42  46  48  40  40  40  40  38  40  40  42  40  40  42  38  40  40  38  40  42  40  40  40 
 36  40  38  40 214  40 234  46 244  38  40 216  40  38  48 218  40  40  38  40  38  38  38  36  40  40  40  38  40  42  40  38  40  40  40  38  42  40  46  40  38  38  40  40  42  44  38  42  40  38  38  38  38  40  38  40  40  38  38  40  40  40  40  38 
 40  38  38  42  42  40  38  40  38  42  44  40  40  40  40  38  42  40  40  42  42  40  40  38 212  46  40 288  44  38  40  42  40  40  40  40  36  38  44  40  40  38  38  40  38  38  48  44  42  42  38  40  38  40  38  38  40  38  38  42  42  40  38  40 
 36  40  40  38  40  38  40  38  38  40  40  38  42  38  46  40  38  38  40  40  36  38  38  40  38  42  40  40  38  38  40  40  40  36  38  40  38  38  46  40  38  38  38  40  38  38  38  50  44  46  44  40  38  38  38  38  40  40  40  40  38  40  38  38 
 42  40  40  40  40  38  40  40  42  40  44  42  40  40  42  40  40  42  40  40  38  40  40  38  40  42  40  38 396  40  40  40  40  42  38  40  36  40  44  42  40  42  42  40  40  40  42  40  42  46  46  46  44  42  40  38  40  42  40  42  40  38  38  42 
 40  40 340  38 234  38  42  38  40  38  38  36  38  40  44  40  40  38  38  38  38  38  38  38  40  40  40  40  38  40  38  40  38  38  40  40  40  40  44  36  38  38  38  38  38  42  40  42  38  38  40  38  44  46  46  38  40  40  40  38  40  38  42  38 
 40  40  40  40  40  38  38  40  40  42  44  40  40  42  40  38  38  36  40  38  38  40  40  38  40  38  40  36  40  38  38  38  38  38  38  40  40  40  46  40  40  40  38  38  36  40  40  38  40  40  38  38  42  38  44  46  42  44  36  40  40  38  38  40 
 38  42  40  38  38  40  40  38  38  38  40  40  38  38  44  40  40  38  40  40  40  40  38  40  38  40  42  40  38  40  40 230  38  42  40  40  40  38  42  38  38  38  40  40  40  38  38  40  38  42  42  40  38  38  40  46  44  40  38  38  38  38  38  40 
 42  42  42  40  42  40  38  42  42  38  44  38  40  40  40  42  40  40  38  42  38  40  40  42  42  40  40  40  42  38  42  40  42  40  42  40  44  38  44  40  40  40  40  38  40  42  40  40  40  38  42  42  40  40  40  40  42  48  46  40  40  40  40  40 
 40  38  42  40  38  36  40  40  40  40  40  40  40  38  44  36  38  40  40  38  38  40  40  38  40  38  40  42  38  38  40  38  38  38  38  40  40  38  44  38  40  40  38  40  40  38  40  40  38  38  38  42  38  38  40  42  40  38  38  46  42  44  38  40 
 48  42  40  38  38  38  40  38  42  38  46  38  40  40  40  46  38  40  38  40  38  38  38  42  40  42  40  44  38  40  36  40  38  40  40  40  40  38  46  38  40  40  40  42  42  40  38  42  38  38  42  40  42  38  42  36  38  40  38  38  44  46  48  46 
 42  46  38  40  40  38  40  38  38  38  40  40  38  38  44  40  38  38  38  40  40  40  40  38  40  46  38  38  40  38  40  36  38  40  38  40  40  40  46  46  38  38  40  38  38  40  40  40  40  42  38  38  38  40  40  38  38  42  40  38  38  40  38  44 
 40  48  46  40  38  38  40  42  40  42  50  38  40  40  40  38  36  40  40  38  40  42  42  38  38  40  42  40  40  40  40  40  42  38  40  40  40  40  48  38  40  36  40  38  40  40  40  40  40  38  38  40  38  40  40  40  40  38  40  40  40  40  42  40 
 38  40  38  42  44  40  40  38  40  38  38  38  40  38  48  38  40  40  38  40  40  38  38  38  38  38  40  38  42  38  38  40  40  40  40  40  38  38  44  40  40  40  38  38  38  42  38  42  38  38  40  40  38  38  38  38  40  40  38  40  40  38  36  40 
 44  38  38  38  38  46  44  44  40  42  46  40  40  40  38  40  42  40  40  40  42  40  42  38  40  42  40  40  38  42  42  44  38  40  38  42  40  40 218  38  40  42  38  40  38  40  38  38  40  40  40  40  42  40  42  40  40  40  40  40  40  40  42  38 
 40  40  38  38  38  38  46  46  44  38  36  40  40  40  46  40  38  38  40  38  38  38  40  40  36  38  40  38  40  40  40  38  38  40  40  40  42  38  46  38  40  36  40  38  40  38  40  38  38  40  40  40  40  38  38  38  40  38  40  40  38  40  38  38 
 38  38  42  42  40  40  40  38  38  46  52  48  38  40  38  38  40  38  38  40  42  40  40  42  40  40  40  40  40  40  38  40  38  38  38  40  40  40  52  38  40  40  38  38  40  40  40  40  38  40  38  38  36  38  40  38  38  38  38  42  40  38  42  42 
 40  38  38  38  42  40  42  38  38  40  44  42  46  44  46  40  42  38  40  40  38  38  38  40  36  40  38  38  38  40  38  40  42  38  38  38  38  40  44  40  38  42  38  38  40  42  40  38  40  40  38  38  38  40  40  40  40  40  38  40  40  40  38  38 
 42  42  40  42  42  42  40  40  42  40  44  40  42  46  46  44  42  42  40  38  40  40  42  42  40  40  42  40  40  38  38  42  38  40  40  40  42  42  44  38  40  40  42  40  40  40  40  40  42  42  42  40  42  40  40  40  44  40  42  40  40  44  40  40 
 40  40  40  38  40  40  42  40  38  40  40  40  38  38  46  38  46  46  40  38  38  40  36  38  40  40  38  38  40  38  40  40  38  36  38  40  42  40  46  40  38  38  40  40  38  40  40  40  38  40  40  38  40  38  36  40  38  40  38  38  38  38  40  38 
 40  40  40  40  40  38  38  40  42  40  46  42  40  38  38  38  40  46  44  44  38  38  40  42  40  38  40  40  40  40  38  42  42  42  38  40  38  42  44  40  42  40  40  40  38  40  38  38  38  40  42  42  38  40  42  40  38  38  40  40  42  38  38  40 
 40  38  40  40  38  40  38  40  38  40  40  38  40  40  44  40  38  38  38  46  46  44  42  40  38  38  38  38  40  40  40  40  38  40  40  38  42  38  46  38  38  42  40  38  40  40  38  38  40  38  38  36  38  36  40  38  36  38  42  38  38  38  40  38 
 38  40  38  38  38  40  40  42  38  40  44  42  38  40  42  40  36  40  40  40  44  48  44  44  42  38  38  38  40  40  40  40  40  38  38  40  40  40  46  40  38  38  38  42  40  38  40  42  40  40  38  40  40  38  38  36  40  40  40  40  42  40  38  42 
 38  38  38  38  40  36  40  40  40  40  40  38  40  38  42  40  38  38  40  40  40  38  40  38  44  48  38  38  40  38  40  40  40  38  40  40  38  38  44  40  40  38  42  40  38  38  38  38  40  38  40  40  38  38  38  40  38  40  40  38  38  38  38  40 
 40  42  42  40  40  40  38  40  42  40  48  40  40  40  42  40  38  40  40  40  40  40  40  40  40  46  46  40  40  42  40  40  40  40  40  40  38  42  44  40  40  42  40  42  40  42  38  42  40  42  40  38  40  42  42  42  40  40  42  40  40  40  42  42 
 38  38  42  38  40  40  38  40  40  40  40  38  40  38  44  42  38  38  36  40  40  38  38  40  38  40  44  46  42  44  40  38  38  40  40  40  40  42  42  40  38  38  40  38  38  40  38  36  38  40  40  40  40  38  40  40  38  40  38  38  40  38  36  40 
 38  42  40  38  38  42  40  40  40  38  46  38  42  36  40  38  38  40  38  38  42  40  40  36  38  38  42  38  44  38  44  46  40  40  38  38  40  38  44  38  40  38  40  38  38  40  38  40  38  38  38  38  40  40  38  38  42  38  38  38  38  40  38  40 
 40  38  38  38  40  40  40  38  38  40  36  42  38  38  44  40  40  38  38  38  38  38  38  40  40  38  38  40  50  38  40  40  44  44  38  38  38  38  42  40  38  38  40  40  38  42  40  40  38  40  38  38  38  40  38  40  40  40  40  40  40  38  40  38 
 38  40  40  42  42  40  40  40  38  40  44  42  40  40  40  42  42  42  40  38  40  40  42  40  40  44  42  38  48  42  42  40  48  50  48  46  40  42  44  38  40  38  38  40  38  40  40  40  42  40  38  42  38  42  44  42  42  40  42  40  40  40  38  40 
 40  38  40  40  38  40  38  40  40  38  36  40  40  38  42  38  40  40  38  38  38  38  38  40  38  40  42  40  38  38  38  40  38  38  42  46  44  38  44  38  40  38  40  40  38  38  38  38  40  38  42  40  40  38  40  40  42  38  36  40  38  40  40  40 
